lambda|psi_deg|delta_deg|n|k|thickness|material
237.78|13.684786397434872|26.022659090389496|2.26057|0.5784|150|ITO
239.38|13.739033199073702|25.75864088563324|2.26848|0.57661|150|ITO
240.97|13.79701958560354|25.48059208881105|2.27692|0.57473|150|ITO
242.57000000000002|13.858594960926787|25.185478994695234|2.28593|0.57267|150|ITO
244.17|13.923518868742383|24.869786909951767|2.29556|0.57033|150|ITO
245.76999999999998|13.991432359216398|24.530459883914283|2.30584|0.5676|150|ITO
247.37|14.061823248527919|24.164834872556945|2.31678|0.56436|150|ITO
248.97|14.134073393200474|23.769534528194097|2.32839|0.56046|150|ITO
250.57000000000002|14.207464221890495|23.342957825188464|2.34064|0.55577|150|ITO
252.16|14.28079308499347|22.883365967070265|2.35346|0.55012|150|ITO
253.76|14.353237515450893|22.389388206537113|2.36678|0.54335|150|ITO
255.35999999999999|14.4234410617585|21.862092992455867|2.38045|0.53532|150|ITO
256.96000000000004|14.49032422574126|21.302757739332158|2.39432|0.5259|150|ITO
258.56|14.552581135331229|20.713739594878987|2.40818|0.51496|150|ITO
260.16|14.60951300925444|20.09946263489925|2.42182|0.50245|150|ITO
261.76|14.660210236362028|19.465178854853075|2.43496|0.48832|150|ITO
263.35999999999996|14.704697308527212|18.8174470530804|2.44735|0.47261|150|ITO
264.96|14.743381646278394|18.162917759218793|2.45872|0.45539|150|ITO
266.56|14.77747320711967|17.50827248705201|2.46881|0.4368|150|ITO
268.15|14.808840882014435|16.858741578753964|2.47739|0.41703|150|ITO
269.75|14.840902933527111|16.21517302729775|2.48429|0.39631|150|ITO
271.34999999999997|14.87703372305479|15.574444914017105|2.48937|0.37491|150|ITO
272.95000000000005|14.921058860116988|14.926217150595683|2.49256|0.35312|150|ITO
274.55|14.976279175849589|14.25187734064653|2.49385|0.33122|150|ITO
276.15000000000003|15.044518918518122|13.52563384269383|2.49328|0.3095|150|ITO
277.75|15.12522088982506|12.715454111875882|2.49094|0.2882|150|ITO
279.34999999999997|15.214696351339455|11.788010506882031|2.48696|0.26754|150|ITO
280.95|15.306028862965794|10.71395474369139|2.48152|0.2477|150|ITO
282.55|15.388994282860383|9.47207089439327|2.47478|0.22882|150|ITO
284.15000000000003|15.451435567098612|8.053925587466397|2.46693|0.211|150|ITO
285.75|15.480396792416899|6.465615227693139|2.45816|0.19431|150|ITO
287.35|15.463636992880552|4.725040850979281|2.44864|0.17876|150|ITO
288.95|15.390413356019543|2.8634405329672314|2.43853|0.16437|150|ITO
290.54999999999995|15.25326591531026|0.9209825387275168|2.428|0.15112|150|ITO
292.15000000000003|15.047413999231852|358.9423655171347|2.41717|0.13897|150|ITO
293.75|14.771427087027186|356.9764579940616|2.40615|0.12787|150|ITO
295.35|14.427471390797246|355.0747257703988|2.39505|0.11776|150|ITO
296.95|14.020265379710601|353.2909953252653|2.38395|0.10859|150|ITO
298.54999999999995|13.557357171482654|351.6794688943167|2.37292|0.1003|150|ITO
300.15|13.048401019171173|350.293488905816|2.36201|0.09282|150|ITO
301.75|12.505216930615994|349.1874999143555|2.35127|0.08609|150|ITO
303.35|11.94144535640076|348.414222889668|2.34075|0.08005|150|ITO
304.95|11.370853917174525|348.0235253299154|2.33046|0.07464|150|ITO
306.55|10.80909050094616|348.0612015720335|2.32044|0.06982|150|ITO
308.15|10.270807258070265|348.5608027969091|2.31069|0.06553|150|ITO
309.75|9.771318287086352|349.5403264079054|2.30124|0.06173|150|ITO
311.35|9.323872245281217|350.99484375274534|2.29209|0.05837|150|ITO
312.95|8.94051495355911|352.8902891830913|2.28326|0.05542|150|ITO
314.55|8.629778995734323|355.16006005576577|2.27475|0.05284|150|ITO
316.15|8.396979088733884|357.70462378945643|2.26658|0.0506|150|ITO
317.75|8.243156207072069|0.40539789176690305|2.25875|0.04868|150|ITO
319.35|8.164740487986794|3.1243829768474622|2.25133|0.04703|150|ITO
320.95|8.151868169518886|5.744412509291943|2.24435|0.0455|150|ITO
322.55|8.195312475914465|8.200857063592284|2.23769|0.04403|150|ITO
324.16|8.287385446973934|10.450275357583356|2.23129|0.0426|150|ITO
325.76|8.419183576116657|12.438868355364088|2.22512|0.04122|150|ITO
327.35999999999996|8.583414408422213|14.158714861292454|2.21914|0.03989|150|ITO
328.96|8.772533570824216|15.604419677078953|2.21335|0.03861|150|ITO
330.56|8.979806986847024|16.784984851401973|2.20773|0.03737|150|ITO
332.16|9.199481504514734|17.71601986706916|2.20226|0.03617|150|ITO
333.76|9.426661236895411|18.41643225515481|2.19692|0.03502|150|ITO
335.36|9.656699345766654|18.90811218454693|2.19173|0.03391|150|ITO
336.96|9.886410918776946|19.21355547800937|2.18665|0.03284|150|ITO
338.56|10.112646312845873|19.35482127246444|2.1817|0.0318|150|ITO
340.16|10.333244296372381|19.350641928497726|2.17685|0.03081|150|ITO
341.76|10.546267585731673|19.22087065190665|2.17211|0.02985|150|ITO
343.36|10.750323834143826|18.981245661174587|2.16746|0.02893|150|ITO
344.97|10.94524590857277|18.646496081547912|2.16291|0.02804|150|ITO
346.57|11.128217234908156|18.232135997881663|2.15846|0.02718|150|ITO
348.16999999999996|11.299780191565995|17.74769656937682|2.15408|0.02635|150|ITO
349.77000000000004|11.459325512817765|17.204660139544828|2.14979|0.02556|150|ITO
351.37|11.606875318101448|16.611997351277537|2.14558|0.02479|150|ITO
352.97|11.742075279042464|15.977169082907334|2.14144|0.02406|150|ITO
354.57|11.86518703408767|15.308046194178612|2.13738|0.02335|150|ITO
356.16999999999996|11.976276653137427|14.609503696840878|2.13338|0.02266|150|ITO
357.77|12.075382923501815|13.887947395711887|2.12945|0.022|150|ITO
359.38|12.1633266000015|13.145600571072565|2.12559|0.02137|150|ITO
360.98|12.239248944595914|12.391499673680434|2.12179|0.02076|150|ITO
362.58000000000004|12.304006582119776|11.626001426231825|2.11804|0.02017|150|ITO
364.18|12.357932583696137|10.854427985690187|2.11436|0.01961|150|ITO
365.78|12.401370652199045|10.07804066514025|2.11073|0.01907|150|ITO
367.38|12.434941070197834|9.299776157696451|2.10716|0.01854|150|ITO
368.97999999999996|12.458616758438227|8.522392135871282|2.10364|0.01804|150|ITO
370.58000000000004|12.472936317395616|7.747626521353469|2.10017|0.01756|150|ITO
372.19|12.478708504090807|6.9737178744658745|2.09675|0.01709|150|ITO
373.79|12.47546831031738|6.208588201737068|2.09337|0.01664|150|ITO
375.39|12.46421427952087|5.4521989725838855|2.09005|0.01621|150|ITO
376.99|12.444879796248893|4.703995818084065|2.08676|0.0158|150|ITO
378.59|12.418314984804937|3.965921172706882|2.08352|0.0154|150|ITO
380.19|12.384783808116538|3.239984029611988|2.08033|0.01502|150|ITO
381.79|12.34444677003511|2.525164898846926|2.07717|0.01465|150|ITO
383.39|12.297918150487938|1.8246706160711306|2.07406|0.0143|150|ITO
385.0|12.245330965162374|1.1343896734770509|2.07098|0.01396|150|ITO
386.6|12.187185972732882|0.46165455758285795|2.06794|0.01363|150|ITO
388.2|12.123768207074399|359.80532388256347|2.06494|0.01332|150|ITO
389.79999999999995|12.055445464294168|359.16353220955597|2.06197|0.01301|150|ITO
391.40000000000003|11.982327625377932|358.539101784174|2.05903|0.01272|150|ITO
393.0|11.905083925902876|357.9321543443115|2.05613|0.01244|150|ITO
394.6|11.823956514245399|357.3443946726396|2.05327|0.01218|150|ITO
396.21|11.73885382877247|356.77062486757706|2.05043|0.01192|150|ITO
397.81|11.650481673883267|356.21815889932174|2.04762|0.01167|150|ITO
399.40999999999997|11.559186702323569|355.6865022955149|2.04485|0.01144|150|ITO
401.01|11.464946799306473|355.1728915605285|2.0421|0.01121|150|ITO
402.61|11.368210343346421|354.67937040763167|2.03938|0.01099|150|ITO
404.21000000000004|11.269262931529974|354.20633171920366|2.03669|0.01078|150|ITO
405.81|11.168383167894202|353.75413275158274|2.03403|0.01058|150|ITO
407.42|11.065349923474274|353.32077474838854|2.03139|0.01039|150|ITO
409.02|10.961150746343188|352.91107870071437|2.02878|0.01021|150|ITO
410.62|10.85584445867477|352.52178965689836|2.0262|0.01003|150|ITO
412.21999999999997|10.749384244403746|352.1543046899528|2.02364|0.00986|150|ITO
413.82|10.642012322193722|351.80890388995346|2.0211|0.0097|150|ITO
415.42|10.533964685160521|351.4858324047825|2.01858|0.00955|150|ITO
417.02|10.425728342765229|351.18394628709433|2.01609|0.0094|150|ITO
418.63|10.31695685446724|350.9031509599802|2.01362|0.00926|150|ITO
420.23|10.208205276708073|350.64534387434844|2.01116|0.00912|150|ITO
421.83|10.099876209686473|350.41039986671944|2.00873|0.00899|150|ITO
423.42999999999995|9.99192276728102|350.1983646727723|2.00632|0.00887|150|ITO
425.03000000000003|9.88451713676146|350.00783264938565|2.00393|0.00875|150|ITO
426.63|9.777855320876526|349.8401965809561|2.00156|0.00864|150|ITO
428.23|9.672083099513836|349.69396813345764|1.99921|0.00853|150|ITO
429.84|9.567080252652822|349.5695014177144|1.99688|0.00843|150|ITO
431.44|9.463406436053885|349.4688936355601|1.99456|0.00834|150|ITO
433.03999999999996|9.36104206595675|349.38789764399627|1.99226|0.00824|150|ITO
434.64000000000004|9.26026403102184|349.3304784087838|1.98998|0.00816|150|ITO
436.24|9.160833794916718|349.2925301450306|1.98771|0.00807|150|ITO
437.84000000000003|9.063266832774215|349.27756420425305|1.98546|0.008|150|ITO
439.44|8.967496564188686|349.2810751985729|1.98323|0.00792|150|ITO
441.05|8.873049400939417|349.30593195551654|1.981|0.00785|150|ITO
442.65|8.781251968823458|349.3511433241628|1.9788|0.00779|150|ITO
444.25|8.691418175175302|349.4153637953293|1.97661|0.00773|150|ITO
445.85|8.603638707593687|349.4981338539568|1.97443|0.00767|150|ITO
447.45|8.518180455227562|349.59835849406835|1.97227|0.00761|150|ITO
449.05|8.435014783844435|349.7172476507334|1.97012|0.00756|150|ITO
450.65|8.354126461046006|349.85292749420546|1.96798|0.00751|150|ITO
452.25|8.275837791428984|350.00526378965907|1.96586|0.00747|150|ITO
453.86|8.199681276946235|350.17317853977374|1.96375|0.00743|150|ITO
455.46|8.126056066387601|350.3562896086872|1.96164|0.00739|150|ITO
457.06|8.05520833371289|350.5518565640253|1.95956|0.00735|150|ITO
458.66|7.986802896970812|350.76226563913025|1.95748|0.00732|150|ITO
460.26|7.920917908712522|350.98486404557354|1.95541|0.00729|150|ITO
461.86|7.857806077794534|351.2190002242023|1.95336|0.00727|150|ITO
463.46|7.796993365889175|351.46333834283615|1.95131|0.00724|150|ITO
465.05999999999995|7.738951427005866|351.7173429576129|1.94928|0.00722|150|ITO
466.66999999999996|7.683127443459231|351.9813662884224|1.94725|0.0072|150|ITO
468.27000000000004|7.630244067580226|352.25243727171306|1.94524|0.00719|150|ITO
469.87|7.5796414972617985|352.5301482227884|1.94323|0.00717|150|ITO
471.47|7.531623349110958|352.81439246050064|1.94123|0.00716|150|ITO
473.07|7.486144089085803|353.1025793673756|1.93925|0.00715|150|ITO
474.66999999999996|7.4430782767672135|353.3961125566743|1.93727|0.00715|150|ITO
476.27000000000004|7.402271358270108|353.6918433080117|1.9353|0.00714|150|ITO
477.87|7.36380608981785|353.9910209337946|1.93333|0.00714|150|ITO
479.47|7.327686464869031|354.2904578766918|1.93138|0.00714|150|ITO
481.07|7.293704261120081|354.59090193608415|1.92943|0.00714|150|ITO
482.67|7.26187722063392|354.8907152629131|1.92749|0.00714|150|ITO
484.28|7.2321287566001535|355.1905145447513|1.92556|0.00715|150|ITO
485.88|7.204422453451761|355.4866733102758|1.92364|0.00715|150|ITO
487.48|7.178710920882392|355.7810418681914|1.92172|0.00716|150|ITO
489.08000000000004|7.154973834823277|356.07206853896105|1.91981|0.00718|150|ITO
490.68|7.132915675641044|356.35900196300196|1.9179|0.00719|150|ITO
492.28|7.112641218819125|356.6402393348334|1.91601|0.0072|150|ITO
493.88|7.094034213474988|356.9175080150481|1.91411|0.00722|150|ITO
495.47999999999996|7.077049862749619|357.1879283160897|1.91223|0.00724|150|ITO
497.08000000000004|7.061467888615316|357.4520414861952|1.91035|0.00725|150|ITO
498.68|7.04743664082229|357.71006181482187|1.90847|0.00728|150|ITO
500.28|7.0346913307765035|357.96024025077253|1.9066|0.0073|150|ITO
501.88|7.023225835973209|358.2024653288967|1.90474|0.00732|150|ITO
503.48|7.013001682301471|358.43706933703163|1.90288|0.00735|150|ITO
505.08|7.003844003962973|358.66290217404025|1.90103|0.00737|150|ITO
506.68|6.995775181151269|358.8804605181475|1.89918|0.0074|150|ITO
508.28|6.988666583836479|359.08930482551847|1.89733|0.00743|150|ITO
509.88999999999993|6.982437300993285|359.2896223348839|1.89549|0.00746|150|ITO
511.49|6.977064767674519|359.47967745844437|1.89366|0.00749|150|ITO
513.09|6.972478363925654|359.66058070571427|1.89183|0.00753|150|ITO
514.6899999999999|6.96853601854388|359.83202405717464|1.89|0.00756|150|ITO
516.2900000000001|6.965242107083087|359.9940333227447|1.88817|0.0076|150|ITO
517.89|6.962503494421626|0.14623972218132442|1.88635|0.00764|150|ITO
519.49|6.960235695364028|0.2886298564246665|1.88454|0.00767|150|ITO
521.09|6.958417942186107|0.4215040981772677|1.88273|0.00771|150|ITO
522.6899999999999|6.9569676108966645|0.5447953852900179|1.88092|0.00775|150|ITO
524.2900000000001|6.95583792181702|0.658551135492147|1.87911|0.0078|150|ITO
525.89|6.954956401929936|0.7626693222360682|1.87731|0.00784|150|ITO
527.49|6.954278791935264|0.8573462559543453|1.87551|0.00788|150|ITO
529.0899999999999|6.953752511734789|0.9426862368602825|1.87371|0.00793|150|ITO
530.6899999999999|6.953333958735611|1.0187266039825726|1.87192|0.00797|150|ITO
532.2900000000001|6.9529640222333144|1.0856648598491434|1.87013|0.00802|150|ITO
533.89|6.952599357548731|1.1435618611471317|1.86834|0.00807|150|ITO
535.49|6.952196591188023|1.1925332249555534|1.86655|0.00812|150|ITO
537.0899999999999|6.951722379957405|1.2328691297091052|1.86477|0.00817|150|ITO
538.6800000000001|6.951123563137643|1.264212944770269|1.86299|0.00822|150|ITO
540.28|6.950349127868028|1.2875811337416618|1.86121|0.00828|150|ITO
541.88|6.949406178969935|1.3025545457999164|1.85943|0.00833|150|ITO
543.48|6.94823693237923|1.3093640024013922|1.85765|0.00838|150|ITO
545.08|6.9467858029766045|1.308588620268865|1.85588|0.00844|150|ITO
546.6800000000001|6.945040450233907|1.300048307895575|1.85411|0.0085|150|ITO
548.28|6.9430143143274625|1.2837713371363408|1.85234|0.00855|150|ITO
549.88|6.940596920893233|1.2601942821981016|1.85057|0.00861|150|ITO
551.48|6.937801578312318|1.2293625966487325|1.8488|0.00867|150|ITO
553.08|6.93460333062322|1.1914505821997536|1.84703|0.00873|150|ITO
554.68|6.93094713857258|1.1472848414003212|1.84527|0.0088|150|ITO
556.28|6.926872744643072|1.0957778763955113|1.8435|0.00886|150|ITO
557.88|6.9223558474049725|1.0382224724200766|1.84174|0.00892|150|ITO
559.48|6.91735375508168|0.9743362159599989|1.83998|0.00898|150|ITO
561.0699999999999|6.91178237240983|0.9044119044006508|1.83822|0.00905|150|ITO
562.67|6.90575493459804|0.8284153110989402|1.83646|0.00911|150|ITO
564.2700000000001|6.89912060497215|0.7468983071845181|1.8347|0.00918|150|ITO
565.87|6.891930478321433|0.6597755960516177|1.83294|0.00925|150|ITO
567.47|6.884171059537212|0.5672173386737502|1.83118|0.00932|150|ITO
569.0699999999999|6.875870966195809|0.47004729070996454|1.82943|0.00939|150|ITO
570.67|6.866938747563392|0.3671407113109055|1.82767|0.00946|150|ITO
572.27|6.857402819524053|0.2592968275715233|1.82591|0.00953|150|ITO
573.86|6.847262775473414|0.1466281291777647|1.82415|0.0096|150|ITO
575.4599999999999|6.836542813310677|0.03013391676958239|1.8224|0.00967|150|ITO
577.0600000000001|6.82505669866844|359.9089084987591|1.82064|0.00975|150|ITO
578.66|6.813020332879131|359.78295494187995|1.81888|0.00982|150|ITO
580.26|6.800305261020885|359.6541181559698|1.81713|0.0099|150|ITO
581.86|6.7869776273768565|359.5200447149654|1.81537|0.00997|150|ITO
583.45|6.772979563376633|359.3834537638577|1.81362|0.01005|150|ITO
585.05|6.758245269635285|359.24239884679395|1.81186|0.01013|150|ITO
586.65|6.742846712444199|359.0978136672439|1.8101|0.01021|150|ITO
588.25|6.726781209590493|358.94983742725293|1.80834|0.01029|150|ITO
589.85|6.71011784322521|358.7994914118695|1.80659|0.01037|150|ITO
591.4399999999999|6.6927399002788714|358.6451710836393|1.80483|0.01045|150|ITO
593.04|6.674667194941892|358.4878480914786|1.80307|0.01053|150|ITO
594.64|6.655922531940293|358.3276635337895|1.80131|0.01061|150|ITO
596.24|6.63639758901177|358.16544788444617|1.79955|0.0107|150|ITO
597.8299999999999|6.616338870721767|357.9999641879844|1.79779|0.01078|150|ITO
599.4300000000001|6.595469780812767|357.8327175777596|1.79603|0.01087|150|ITO
601.03|6.5739532428937295|357.6613858146251|1.79426|0.01095|150|ITO
602.63|6.5517420747825215|357.4895698456274|1.7925|0.01104|150|ITO
604.22|6.528900092776025|357.3156878003442|1.79074|0.01113|150|ITO
605.82|6.505378693613216|357.13792583016584|1.78897|0.01121|150|ITO
607.42|6.481076719909509|356.95909182661705|1.7872|0.0113|150|ITO
609.02|6.456212185080533|356.7795210381753|1.78544|0.01139|150|ITO
610.61|6.430632515158264|356.597255009688|1.78367|0.01148|150|ITO
612.21|6.40423816312718|356.4143388559922|1.7819|0.01158|150|ITO
613.81|6.377203639275655|356.2279428052525|1.78012|0.01167|150|ITO
615.4|6.3496739946829255|356.04126408949844|1.77835|0.01176|150|ITO
617.0|6.321458319286107|355.8532978668886|1.77658|0.01185|150|ITO
618.6|6.292369678567095|355.66409226086927|1.7748|0.01195|150|ITO
620.19|6.262693899044617|355.4738441102647|1.77302|0.01205|150|ITO
621.79|6.23258074431093|355.28267514403774|1.77125|0.01214|150|ITO
623.39|6.201602456852107|355.090600899789|1.76947|0.01224|150|ITO
624.98|6.1699342362555|354.89659105742373|1.76768|0.01234|150|ITO
626.58|6.137722211118996|354.7030712705487|1.7659|0.01244|150|ITO
628.18|6.104899732680265|354.5065741364936|1.76411|0.01253|150|ITO
629.7700000000001|6.0714106053697465|354.3131655364935|1.76233|0.01264|150|ITO
631.37|6.037263785851556|354.1169633449871|1.76054|0.01274|150|ITO
632.9599999999999|6.002585284417084|353.9203865641984|1.75875|0.01284|150|ITO
634.5600000000001|5.967126632093378|353.7223840983887|1.75695|0.01294|150|ITO
636.16|5.931226697819295|353.52543839496616|1.75516|0.01304|150|ITO
637.75|5.894550921635469|353.3285087730105|1.75336|0.01315|150|ITO
639.35|5.857373521739409|353.13027625780296|1.75156|0.01325|150|ITO
640.9399999999999|5.819574936420752|352.93349699732664|1.74976|0.01336|150|ITO
642.54|5.781161274486434|352.7370280673976|1.74796|0.01347|150|ITO
644.13|5.742119608379117|352.53949824981004|1.74615|0.01358|150|ITO
645.73|5.7025993277641005|352.340903864313|1.74434|0.01368|150|ITO
647.32|5.662488607183708|352.14417543873816|1.74253|0.01379|150|ITO
648.9200000000001|5.621786626688423|351.94812422311236|1.74072|0.0139|150|ITO
650.51|5.580512545981081|351.75422122506757|1.73891|0.01402|150|ITO
652.11|5.538627200156093|351.5582607308812|1.73709|0.01413|150|ITO
653.6999999999999|5.496310547871731|351.36293685472253|1.73527|0.01424|150|ITO
655.3|5.4534283387910225|351.16867006926964|1.73345|0.01435|150|ITO
656.89|5.409839803077785|350.97563824688655|1.73162|0.01447|150|ITO
658.49|5.365992870098964|350.78345070758587|1.7298|0.01458|150|ITO
660.08|5.321454805888777|350.592710628314|1.72797|0.0147|150|ITO
661.6800000000001|5.276205635145082|350.4021388856138|1.72613|0.01482|150|ITO
663.27|5.2308736165312935|350.2121537910495|1.7243|0.01493|150|ITO
664.87|5.184718057212984|350.0244383596214|1.72246|0.01505|150|ITO
666.46|5.138198672494233|349.83803823051824|1.72062|0.01517|150|ITO
